repo;pouet;numL;page;page-href;linkToRepo;linkToDockerfile
"jeroenpeeters/thesis";"RUN apt-get install -y make";"10";"Previous";"https://github.com/search?p=47&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jeroenpeeters/thesis";"/jeroenpeeters/thesis/blob/c6ef1b3f29ac6909a88db446856e3c568b7aff20/thesis/original/Dockerfile"
"qnib/u-ansible";"RUN apt-get update \";"4";"Previous";"https://github.com/search?p=79&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/qnib/u-ansible";"/qnib/u-ansible/blob/01b2880dc4b39140fff8c96fd3638af9ec59a1fa/Dockerfile"
"zoozalp/docker-lamp";"RUN apt-get install -y fortunes";"7";"Previous";"https://github.com/search?p=37&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/zoozalp/docker-lamp";"/zoozalp/docker-lamp/blob/3f3cca243f0b94f5e7673275ccf8d086d1fa2738/Dockerfile"
"morevnaproject/morevna-builds";"RUN apt-get -yq update";"5";"Previous";"https://github.com/search?p=43&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/morevnaproject/morevna-builds";"/morevnaproject/morevna-builds/blob/375971891eb7cd8ea5afd222cf526c51663140d1/docker/debian-7-64bit/Dockerfile"
"corncandy/docker-ci";"RUN apt-get install -y nmap";"5";"Previous";"https://github.com/search?p=77&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/corncandy/docker-ci";"/corncandy/docker-ci/blob/5c0cc62dda86f86ff2fdb8a49583eb9f98a26f9c/Dockerfile"
"bcho/ubuntu-openjdk";"RUN apt-get update && apt-get install -y openjdk-7-jdk";"3";"Previous";"https://github.com/search?p=62&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/bcho/ubuntu-openjdk";"/bcho/ubuntu-openjdk/blob/04c0b0a9f4be7253f693bfc5cb0bc09e94b42f9d/Dockerfile"
"ohac/dockerfiles";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=15&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ohac/dockerfiles";"/ohac/dockerfiles/blob/8a17e76860a000f98953b663958cbc03de883f63/base/Dockerfile"
"Bkjeholt/basic-core";"apt-get upgrade -y && \";"4";"Previous";"https://github.com/search?p=27&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Bkjeholt/basic-core";"/Bkjeholt/basic-core/blob/a733c4c46ddfb9721caee8e51284c15ca7b31e60/Dockerfile"
"patrickng/docker-images";"";"2";"Previous";"https://github.com/search?p=5&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/patrickng/docker-images";"/patrickng/docker-images/blob/2a42da7939e7d362184f682fb11866e3997e7f43/web/Dockerfile"
"danielcsant/docker";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=8&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/danielcsant/docker";"/danielcsant/docker/blob/444f6fcd24a86ba2a60caed357ff94242a3bc7b1/base-ubuntu/Dockerfile"
"thinkerbot/ts";"RUN [""apt-get""; ""install""; ""-y""; ""bash""; ""zsh""; ""ksh""]";"3";"Previous";"https://github.com/search?p=35&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/thinkerbot/ts";"/thinkerbot/ts/blob/f0f49642b77eb817e044929c8fed3b22a9c00ad8/dockerfiles/ubuntu/Dockerfile"
"dgageot/quine-relay";"FROM dgageot/quine:base";"1";"Previous";"https://github.com/search?p=89&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/vala.dockerfile"
"dsklopp/docker_recipes";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=37&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dsklopp/docker_recipes";"/dsklopp/docker_recipes/blob/19b747c4281b34edfc9235d458c3653ea52da1db/wlan_mib_ap_scanner/Dockerfile"
"tuyy123/grafana";"";"2";"Previous";"https://github.com/search?p=80&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tuyy123/grafana";"/tuyy123/grafana/blob/33b89ada25847e07b8f8f5d5c3df7435c44778fa/docker/debtest/Dockerfile"
"rwhogg/docker-linuxbrew-with-emacs";"RUN sudo apt-get update";"3";"Previous";"https://github.com/search?p=46&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/rwhogg/docker-linuxbrew-with-emacs";"/rwhogg/docker-linuxbrew-with-emacs/blob/eec68f2ca73293d6d8575a513ea8905ac28c5763/Dockerfile"
"yyekhlef/docker";"RUN apt-get install -y wget";"3";"Previous";"https://github.com/search?p=28&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/yyekhlef/docker";"/yyekhlef/docker/blob/3ce127bf622c698f52ef962a71a719964e6973ad/cmd-entrypoint/entrypoint/Dockerfile"
"DataMgtCloud/baseos";"apt-get -y autoremove && \";"6";"Previous";"https://github.com/search?p=43&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/DataMgtCloud/baseos";"/DataMgtCloud/baseos/blob/b67011a9f304a4407d07f5b12f42cd641831b840/Dockerfile"
"yuji-k64613/docker_jenkins_slave";"RUN apt-get update";"4";"Previous";"https://github.com/search?p=16&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/yuji-k64613/docker_jenkins_slave";"/yuji-k64613/docker_jenkins_slave/blob/fc7c205e11d80b790197e9af2b70064bac17105d/Dockerfile"
"dgageot/quine-relay";"";"2";"Previous";"https://github.com/search?p=83&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/clisp.dockerfile"
"nathanleclaire/awsapp";"";"5";"Previous";"https://github.com/search?p=73&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/nathanleclaire/awsapp";"/nathanleclaire/awsapp/blob/0d569cdb7342431343f7b66ba28c746bb78ed49e/curl/Dockerfile"
"Loyen/Coal";"RUN apt-get update && \";"5";"Previous";"https://github.com/search?p=56&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Loyen/Coal";"/Loyen/Coal/blob/877c4f2348e5504fd75903e1b1f3cc8edd7899f2/docker/image/baseimage/Dockerfile"
"VideoWorker/VideoWorker";"WORKDIR /data";"6";"Previous";"https://github.com/search?p=52&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/VideoWorker/VideoWorker";"/VideoWorker/VideoWorker/blob/1ca58bfe3741afcffef7eb4e3265bf7187ac719e/docker-mp4box/Dockerfile"
"elijahc/dockerfiles";"RUN apt-get update && apt-get install -qy \";"3";"Previous";"https://github.com/search?p=74&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/elijahc/dockerfiles";"/elijahc/dockerfiles/blob/22a1c27d25b0a76157b939787fcf24256e16cc1c/base/jessie/Dockerfile"
"morevnaproject/morevna-builds";"";"9";"Previous";"https://github.com/search?p=43&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/morevnaproject/morevna-builds";"/morevnaproject/morevna-builds/blob/375971891eb7cd8ea5afd222cf526c51663140d1/docker/debian-7-64bit/Dockerfile"
"fits/try_samples";"RUN pip install --upgrade pip";"5";"Previous";"https://github.com/search?p=64&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fits/try_samples";"/fits/try_samples/blob/63dd90a7f2b664e036d98a9f66ef6f0093c44f37/blog/20160920/keras_mnist/docker/Dockerfile"
"guyromm/ScratchDocs";"FROM klaemo/couchdb";"1";"Previous";"https://github.com/search?p=52&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/guyromm/ScratchDocs";"/guyromm/ScratchDocs/blob/86f5acadd2074dcba34e6c03a1666e7fac8f0504/couchdb/Dockerfile"
"ChrisEdwards/docker-tpp";"";"5";"Previous";"https://github.com/search?p=34&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ChrisEdwards/docker-tpp";"/ChrisEdwards/docker-tpp/blob/30e5a5e0ff35d578c65104ed1f166417bbd993e8/Dockerfile"
"ben--/tesht";"";"2";"Previous";"https://github.com/search?p=76&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ben--/tesht";"/ben--/tesht/blob/f3ef0e14adbdfb812f8b52722856c4a1cc842afd/do/test-docker/Dockerfile"
"MG-RAST/Skyport";"";"2";"Previous";"https://github.com/search?p=93&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/MG-RAST/Skyport";"/MG-RAST/Skyport/blob/46f498b92219ceb11aeff9c4e2ef0854bdd9cf4c/dockerfiles/bowtie2/Dockerfile"
"osterzel/docker-landscape-server";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=15&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/osterzel/docker-landscape-server";"/osterzel/docker-landscape-server/blob/f9f206b315cc32d976d7ee05ca20e10283bf778d/plpostgres/Dockerfile"
"Kinmarui/docker_atlassian";"RUN apt-get update \";"3";"Previous";"https://github.com/search?p=34&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Kinmarui/docker_atlassian";"/Kinmarui/docker_atlassian/blob/c9976bd5e0b280e317949f8df5703e3249f4e69e/nuget/Dockerfile"
"rhels/devops";"RUN apt-get update && apt-get -y install default-jdk curl git";"3";"Previous";"https://github.com/search?p=51&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/rhels/devops";"/rhels/devops/blob/9f0c6d2d87c78e2533c47d1f543b66e0a6ee88d9/day5/Dockerfile"
"tfso/monoandgitdocker";"RUN apt-get install -y git";"3";"Previous";"https://github.com/search?p=32&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tfso/monoandgitdocker";"/tfso/monoandgitdocker/blob/6f2291b26eefd20bbdc0c139f1984726f4fc3b86/Dockerfile"
"rezpablo/docker";"RUN apt-get update && apt-get install -y && \";"5";"Previous";"https://github.com/search?p=28&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/rezpablo/docker";"/rezpablo/docker/blob/ababdc4f093a4bd8da5ecc0566e41f11ac392e94/debian_base/Dockerfile"
"orchesio/PhotronDevKit";"RUN apt-get update && apt-get -y install tmux kafkacat";"2";"Previous";"https://github.com/search?p=64&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/orchesio/PhotronDevKit";"/orchesio/PhotronDevKit/blob/32cc93901646481b7b4c45b35353fe705056352c/tools/kafkacat/Dockerfile"
"ben--/tesht";"";"2";"Previous";"https://github.com/search?p=75&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ben--/tesht";"/ben--/tesht/blob/f3ef0e14adbdfb812f8b52722856c4a1cc842afd/do/test-docker/Dockerfile"
"motech/motech-docker";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=36&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/motech/motech-docker";"/motech/motech-docker/blob/e9ea8a52f9368a3ebd8244139978e6cb83a1f162/java/openjdk-jre7/Dockerfile"
"docker/labs";"RUN apt-get update && apt-get install -y stress";"3";"Previous";"https://github.com/search?p=52&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/docker/labs";"/docker/labs/blob/d9273d2cbcba20a132a266e4b7c4c6377f475aba/security/cgroups/cpu-stress/Dockerfile"
"fxos-components/fxos-icons";"FROM node:5.0.0";"1";"Previous";"https://github.com/search?p=10&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fxos-components/fxos-icons";"/fxos-components/fxos-icons/blob/6c260661c26386666f654915a7cc01b70edbe07f/Dockerfile"
"mkuzmin/terraform-vsphere";"apt-get -y install zip";"4";"Previous";"https://github.com/search?p=77&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mkuzmin/terraform-vsphere";"/mkuzmin/terraform-vsphere/blob/58f5cdc373bde79d6fb56b08a0ba5a3e87a3ad2a/docker/Dockerfile"
"powareverb/docker-java-armhf";"RUN apt-get upgrade -y";"5";"Previous";"https://github.com/search?p=68&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/powareverb/docker-java-armhf";"/powareverb/docker-java-armhf/blob/8817177c6475fcb134a27b56af3565e83e449a12/Dockerfile"
"thomasleveil/elk-jmeter";"";"5";"Previous";"https://github.com/search?p=26&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/thomasleveil/elk-jmeter";"/thomasleveil/elk-jmeter/blob/17f2acfa639d427a14c71b150eb7c69efb3b03ef/logstash/Dockerfile"
"Faerbit/Saxum";"run apt-get install -y cmake";"8";"Previous";"https://github.com/search?p=41&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Faerbit/Saxum";"/Faerbit/Saxum/blob/3b255142337e08988f2b4f1f56d6e061e8754336/Dockerfile"
"asterkin/phoenix";"FROM ubuntu:14.04";"1";"Previous";"https://github.com/search?p=52&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/asterkin/phoenix";"/asterkin/phoenix/blob/4aa4779c683f5636980ccba63d84eb87ae4f1d0c/haskell-platform/Dockerfile"
"patrickng/docker-images";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=5&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/patrickng/docker-images";"/patrickng/docker-images/blob/2a42da7939e7d362184f682fb11866e3997e7f43/web/Dockerfile"
"gregarmer/python-ldap-docker";"";"2";"Previous";"https://github.com/search?p=63&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/gregarmer/python-ldap-docker";"/gregarmer/python-ldap-docker/blob/38a77583c2189c2c298f3d96391f9253211f0d91/Dockerfile"
"cvra/roscvra";"";"2";"Previous";"https://github.com/search?p=65&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/cvra/roscvra";"/cvra/roscvra/blob/947dc494b8ed3c9b5b8382fbc49230f54e740033/docker_cvra_dev/Dockerfile"
"ps-jay/dashing-pjay";"apt-get update && \";"3";"Previous";"https://github.com/search?p=92&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ps-jay/dashing-pjay";"/ps-jay/dashing-pjay/blob/475ee08159171cd62b994a32996299a9492542f0/docker/Dockerfile"
"ownport/dockerfiles-sandbox";"RUN apt-get update && \";"5";"Previous";"https://github.com/search?p=19&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ownport/dockerfiles-sandbox";"/ownport/dockerfiles-sandbox/blob/2c787dcefff83ffa7ead3cbaaa9f46f830f1bcd6/devops/supervisor/Dockerfile"
"a-yogi/docker-elk-wordpress";"RUN apt-get -y update && apt-get install -y vim";"2";"Previous";"https://github.com/search?p=49&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/a-yogi/docker-elk-wordpress";"/a-yogi/docker-elk-wordpress/blob/9a3f445cb4bd5c17f168635091a8d4cd1edc6f1f/src/configuration/docker/application/wordpress/Dockerfile"
"Butanobu/docker";"";"2";"Previous";"https://github.com/search?p=56&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Butanobu/docker";"/Butanobu/docker/blob/264aef40a9d76277838a8499e6f0ec5a600f2f2e/software.python/Dockerfile"
"coderjourney/01-learn-the-basics-of-docker";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=99&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/coderjourney/01-learn-the-basics-of-docker";"/coderjourney/01-learn-the-basics-of-docker/blob/749511a002368ece24fa5ad0abb3c9bef95dfaa6/Dockerfile"
"dgageot/quine-relay";"FROM dgageot/quine:base";"1";"Previous";"https://github.com/search?p=86&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/nickle.dockerfile"
"sioh/dockerfiles";"RUN apt-get update && apt-get install -yq texlive-full biber";"2";"Previous";"https://github.com/search?p=70&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sioh/dockerfiles";"/sioh/dockerfiles/blob/52c55277cfe52390b6134d09d521c19a35625060/debian-latex/Dockerfile"
"MaayanLab/server-templates";"RUN apt-get -y install python-dev";"8";"Previous";"https://github.com/search?p=97&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/MaayanLab/server-templates";"/MaayanLab/server-templates/blob/dd3b6ee5d0799409885713466ce55309641b78d8/flask-nginx/Dockerfile"
"DrStep/CodeValPlatform";"FROM ubuntu:latest";"1";"Previous";"https://github.com/search?p=34&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/DrStep/CodeValPlatform";"/DrStep/CodeValPlatform/blob/028993f856746c803acccedc0ef298f62c2217d6/Dockerfile"
"vtslab/ilpdemo";"FROM ubuntu:14.04";"1";"Previous";"https://github.com/search?p=11&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/vtslab/ilpdemo";"/vtslab/ilpdemo/blob/234e1bae75e87473862c5a26267b349845258a6d/mainServer/Dockerfile"
"schmunk42/docker-apt";"RUN apt-get update && \";"4";"Previous";"https://github.com/search?p=38&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/schmunk42/docker-apt";"/schmunk42/docker-apt/blob/98903dc14c984246853b4a3ecd262a7075af6987/Dockerfile"
"mijime/sham";"FROM ko1nksm/bash:4.0";"1";"Previous";"https://github.com/search?p=8&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mijime/sham";"/mijime/sham/blob/d65ceb8e8641070cd8b968b9c122c9f818c247b4/docker/bash-4.0/Dockerfile"
"nlsun/docker-redis";"dnsutils \";"6";"Previous";"https://github.com/search?p=44&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/nlsun/docker-redis";"/nlsun/docker-redis/blob/81b3187bda5b56af69125da7ec2dc905c368f4fc/Dockerfile"
"wbwangk/nginx";"RUN apt-get update";"2";"Previous";"https://github.com/search?p=9&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/wbwangk/nginx";"/wbwangk/nginx/blob/a216e8b55b51a699a78a2265609588dba724715d/Dockerfile"
"replicatedhq/dockerfilelint";"RUN apt-get install python-pip";"4";"Previous";"https://github.com/search?p=25&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/replicatedhq/dockerfilelint";"/replicatedhq/dockerfilelint/blob/c9c6f0dd97009022b742f85aac3a1948c9e08f17/test/integration/Dockerfile"
"fbdapp/service_debian";"FROM debian:jessie";"1";"Previous";"https://github.com/search?p=43&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fbdapp/service_debian";"/fbdapp/service_debian/blob/2f0444b970fd3c86d2baed227670d3d5262a85b0/service_debian/Dockerfile"
"CHECK24/docker-ansible";"";"2";"Previous";"https://github.com/search?p=99&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/CHECK24/docker-ansible";"/CHECK24/docker-ansible/blob/f66feba4438d7e3e2df5deba754c61c8e6b7e264/Dockerfile"
"mijime/sham";"&& apt-get clean";"5";"Previous";"https://github.com/search?p=8&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mijime/sham";"/mijime/sham/blob/d65ceb8e8641070cd8b968b9c122c9f818c247b4/docker/bash/Dockerfile"
"moul/docker-u-boot-tools";"RUN apt-get update \";"2";"Previous";"https://github.com/search?p=44&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/moul/docker-u-boot-tools";"/moul/docker-u-boot-tools/blob/13d82958de5a6f1f366a15554eed762d88efc770/Dockerfile"
"laod/docker";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=7&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/laod/docker";"/laod/docker/blob/f19f1ad9611f026aeb647fae84cef8aa5c1266aa/sshd/Dockerfile"
"dgageot/quine-relay";"";"2";"Previous";"https://github.com/search?p=89&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/verilog.dockerfile"
"machenbach/golang-vic";"from golang:1.6";"1";"Previous";"https://github.com/search?p=1&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/machenbach/golang-vic";"/machenbach/golang-vic/blob/132d47bf9e5d83539296d0c4d3fca73c376bfb45/Dockerfile"
"pitechplus/carsharing-front-docker";"";"2";"Previous";"https://github.com/search?p=96&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/pitechplus/carsharing-front-docker";"/pitechplus/carsharing-front-docker/blob/416f59a09501833331e8f8636ec80ca6aec4385a/Dockerfile"
"NPolikurov/remote_debug";"EXPOSE 8888";"4";"Previous";"https://github.com/search?p=57&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/NPolikurov/remote_debug";"/NPolikurov/remote_debug/blob/6bb7329754958f92f296dea11a3f36f70d9f85fa/Dockerfile"
"cameronmaske/quay-example";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=15&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/cameronmaske/quay-example";"/cameronmaske/quay-example/blob/b1dfa0f201f875d3fd061e6d24a7ef6be9a708cb/Dockerfile"
