repo;pouet;numL;page;page-href;linkToRepo;linkToDockerfile
"AlexDmr/tacthab";"RUN apt-get -y install curl";"4";"Previous";"https://github.com/search?p=42&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/AlexDmr/tacthab";"/AlexDmr/tacthab/blob/2ba53193d4c854995b4189339725ca07bcaa44fd/Docker/ubuntuPlusPlus/Dockerfile"
"nchazlett/test";"RUN apt-get update -qq && apt-get install -y imagemagick";"4";"Previous";"https://github.com/search?p=12&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/nchazlett/test";"/nchazlett/test/blob/b209b542efe7e2e5f9ae089ace7f88eb43d60189/Dockerfile"
"shanil-puri/CSC-DevOps-hw4";"RUN apt-get -y upgrade";"4";"Previous";"https://github.com/search?p=5&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/shanil-puri/CSC-DevOps-hw4";"/shanil-puri/CSC-DevOps-hw4/blob/6327b6c06e0e54ceaef8e2e1871c508c275866d1/FileIo/FileIoOut/Dockerfile"
"jjpr/anethole";"blender";"5";"Previous";"https://github.com/search?p=90&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jjpr/anethole";"/jjpr/anethole/blob/f68a66a3b7494b7b7dbaa3bf16625fafd127b8a2/docker/blender-mayavi-jupyter/Dockerfile"
"kiteciu/fantastic-octo-system";"RUN apt-get update";"2";"Previous";"https://github.com/search?p=35&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/kiteciu/fantastic-octo-system";"/kiteciu/fantastic-octo-system/blob/99bd087f1f4102437f33906187d134dce8dba33f/Dockerfile"
"Reposoft/docker-svn";"apt-get autoremove -y && \";"5";"Previous";"https://github.com/search?p=43&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Reposoft/docker-svn";"/Reposoft/docker-svn/blob/47bbc0737263cf9c33b19ed7897227fbe1e013bc/debian-svnclient/Dockerfile"
"nirmeshk/DevOps";"RUN apt-get install -y curl";"3";"Previous";"https://github.com/search?p=33&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/nirmeshk/DevOps";"/nirmeshk/DevOps/blob/1616012ea9d73b9a725e2ba542ea18f283423962/HW/HW_4/part_1/second/Dockerfile"
"dgageot/quine-relay";"";"4";"Previous";"https://github.com/search?p=87&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/vala.dockerfile"
"yhung124/multi-docker";"FROM ubuntu:14.04.4";"1";"Previous";"https://github.com/search?p=31&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/yhung124/multi-docker";"/yhung124/multi-docker/blob/279efee86d47864fb2952cb9a21de71cf4cd6a7e/project-1/Dockerfile"
"homburg/docker-debian-nginx-test";"FROM debian";"1";"Previous";"https://github.com/search?p=75&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/homburg/docker-debian-nginx-test";"/homburg/docker-debian-nginx-test/blob/a68a934643c53e61c57cee9fd4f34e261291c731/Dockerfile"
"eclausell/concouretut1";"FROM ubuntu:latest";"1";"Previous";"https://github.com/search?p=58&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/eclausell/concouretut1";"/eclausell/concouretut1/blob/dc39283ba77b2a187bf64d3d968a7217f9344ea8/Dockerfile"
"nuxeo/nuxeo-wordpress-plugin";"";"2";"Previous";"https://github.com/search?p=49&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/nuxeo/nuxeo-wordpress-plugin";"/nuxeo/nuxeo-wordpress-plugin/blob/53ee1e453b3ec01fecc0bdb0bbca93e0c9f7a040/docker/ssl-proxy/Dockerfile"
"Evertvandenbruel/docker-test";"RUN apt-get install -y libpq-dev";"5";"Previous";"https://github.com/search?p=45&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Evertvandenbruel/docker-test";"/Evertvandenbruel/docker-test/blob/667ad4a7c7cb0b752d33b26e0818d812c5c62ef6/Dockerfile"
"direktspeed/dockerimage-ubuntu-trusty";"RUN apt-get upgrade -y";"3";"";"";"/direktspeed/dockerimage-ubuntu-trusty";"/direktspeed/dockerimage-ubuntu-trusty/blob/09bb8dfa4d5dbbf4fcc3bb78e8ea04e49d5bfb74/Dockerfile"
"MarkRedeman/docker-executables";"FROM debian:jessie";"1";"Previous";"https://github.com/search?p=56&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/MarkRedeman/docker-executables";"/MarkRedeman/docker-executables/blob/cc8fb685402bc805ddac4f6a8c80777bbc32f43f/dockerfiles/shell/shellcheck.Dockerfile"
"martinholmin/ruby";"curl \";"5";"Previous";"https://github.com/search?p=90&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/martinholmin/ruby";"/martinholmin/ruby/blob/f041215106052e30f6ffd79747893d9f3886528c/Dockerfile"
"maniankara/stackoverflow";"USER root";"2";"Previous";"https://github.com/search?p=35&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/maniankara/stackoverflow";"/maniankara/stackoverflow/blob/0042421bd42b5667ba4671fcfb711c0e5192c5e0/docker-ansible-jenkins/Dockerfile"
"Evertvandenbruel/docker-test";"RUN apt-get install -y nodejs";"7";"Previous";"https://github.com/search?p=45&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Evertvandenbruel/docker-test";"/Evertvandenbruel/docker-test/blob/667ad4a7c7cb0b752d33b26e0818d812c5c62ef6/Dockerfile"
"infoslack/docker-exemplos";"FROM ubuntu:14.04";"1";"Previous";"https://github.com/search?p=74&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/infoslack/docker-exemplos";"/infoslack/docker-exemplos/blob/6e8164254888ce3392c0764c99d09bc974024aca/cap-08/TDD/Dockerfile"
"leprechaun/docker-images";"RUN apt-get -y install vim";"6";"Previous";"https://github.com/search?p=4&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/leprechaun/docker-images";"/leprechaun/docker-images/blob/57aecc95fa372fa9b8cdce3400c6a9acc76b7449/ubuntu.base/Dockerfile"
"yhung124/multi-docker";"FROM ubuntu:14.04.4";"1";"Previous";"https://github.com/search?p=31&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/yhung124/multi-docker";"/yhung124/multi-docker/blob/279efee86d47864fb2952cb9a21de71cf4cd6a7e/project-2/Dockerfile"
"replicatedhq/dockerfilelint";"EXPOSE 8080:8080";"6";"Previous";"https://github.com/search?p=24&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/replicatedhq/dockerfilelint";"/replicatedhq/dockerfilelint/blob/c9c6f0dd97009022b742f85aac3a1948c9e08f17/test/integration/Dockerfile"
"jan-osch/assemb";"RUN apt-get update";"8";"Previous";"https://github.com/search?p=6&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jan-osch/assemb";"/jan-osch/assemb/blob/dcb6332dc9d99edd37ec1de2a010395ee49ddaf2/Dockerfile"
"georgeoly/projects";"";"4";"Previous";"https://github.com/search?p=70&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/georgeoly/projects";"/georgeoly/projects/blob/000c68844b53cac91077e0cbc9da67032d9de3f1/docker/debtest/Dockerfile"
"tschoots/noteoj";"FROM ubuntu:latest";"1";"Previous";"https://github.com/search?p=71&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tschoots/noteoj";"/tschoots/noteoj/blob/f21b973c0f88302f58168463eaf89dc96e33d79d/basic_image/Dockerfile"
"rezpablo/dockerfiles";"MAINTAINER rezpablo@gmail.com";"3";"Previous";"https://github.com/search?p=26&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/rezpablo/dockerfiles";"/rezpablo/dockerfiles/blob/2f946ea6a337656d95d531eff24466e4c7a0ec6f/debian_base/Dockerfile"
"mkwong04/dockerClientTest";"maven \";"4";"Previous";"https://github.com/search?p=67&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mkwong04/dockerClientTest";"/mkwong04/dockerClientTest/blob/09488e1b1110513323e353d383819330eb87bac4/docker/Dockerfile"
"superr4y/dockerfiles";"";"3";"Previous";"https://github.com/search?p=67&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/superr4y/dockerfiles";"/superr4y/dockerfiles/blob/05f000362fca08d30995d71d29e5ee3ab045ed2e/debian/Dockerfile"
"jlhaas/myrepo";"FROM nginx";"1";"Previous";"https://github.com/search?p=9&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jlhaas/myrepo";"/jlhaas/myrepo/blob/09f993c71f40c83b05bbe7d0928b4881082142cf/Dockerfile"
"sirdesmond/concourse-docker-test";"FROM ubuntu:latest";"1";"Previous";"https://github.com/search?p=69&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sirdesmond/concourse-docker-test";"/sirdesmond/concourse-docker-test/blob/9c7091d15bfefcaab9d2d8ef97bef5910ebbb83a/Dockerfile"
"dgageot/quine-relay";"COPY . ./";"5";"Previous";"https://github.com/search?p=81&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/asymptote.dockerfile"
"webreactor/autofile";"";"2";"Previous";"https://github.com/search?p=66&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/webreactor/autofile";"/webreactor/autofile/blob/bc1644bfeae1859397e963d80ee52c04856ad358/Dockerfile"
"oilogic/docker-orgmode";"FROM oilogic/pdflatex";"1";"Previous";"https://github.com/search?p=54&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/oilogic/docker-orgmode";"/oilogic/docker-orgmode/blob/7a4d144808c9c0fe0152db448ef67874c7cb608e/Dockerfile"
"schink/sparx-docker-base";"";"2";"Previous";"https://github.com/search?p=12&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/schink/sparx-docker-base";"/schink/sparx-docker-base/blob/f6df3ed88738b752ae5cd4f909b848a3a5bd7502/Dockerfile"
"dgageot/quine-relay";"COPY . ./";"5";"Previous";"https://github.com/search?p=81&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/boo.dockerfile"
"zvms/gitlab-runner-base";"RUN apt-get update && apt-get install -y \";"3";"Previous";"https://github.com/search?p=52&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/zvms/gitlab-runner-base";"/zvms/gitlab-runner-base/blob/2d966874e5a97f809df2de2e4cc8aa401507fa4d/Dockerfile"
"yuji-k64613/docker_fluentd";"";"3";"Previous";"https://github.com/search?p=28&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/yuji-k64613/docker_fluentd";"/yuji-k64613/docker_fluentd/blob/98edce0dcbfd07729a2c917fbf52972b3f8e72eb/httpd/Dockerfile"
"sharathvutpala/jenkins-docker";"RUN apt-get install mysql-client-5.5 -y";"5";"Previous";"https://github.com/search?p=11&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sharathvutpala/jenkins-docker";"/sharathvutpala/jenkins-docker/blob/4eeceafee79dcd75859b9924ecefa060efed2161/Dockerfile"
"krahser/DJBot-machine";"apt-get install -yq python python-apt";"4";"Previous";"https://github.com/search?p=55&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/krahser/DJBot-machine";"/krahser/DJBot-machine/blob/b194d2a970b7e7af6266d8301790945ccfa149b7/Dockerfile"
"tatums/docker-play";"FROM postgres";"1";"Previous";"https://github.com/search?p=35&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tatums/docker-play";"/tatums/docker-play/blob/8b2a66eb3f84e192685e5a3d5a02a6d54804e406/playbooks/files/docker/db/Dockerfile"
"schink/sparx-docker-base";"RUN apt-get install -y apt-utils";"4";"Previous";"https://github.com/search?p=12&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/schink/sparx-docker-base";"/schink/sparx-docker-base/blob/f6df3ed88738b752ae5cd4f909b848a3a5bd7502/Dockerfile"
"goblain/docker-gluster-client";"FROM ubuntu:latest";"1";"Previous";"https://github.com/search?p=10&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/goblain/docker-gluster-client";"/goblain/docker-gluster-client/blob/ac8d4ae7796c0c6d069e323d1e3db6d6ca16c48a/Dockerfile"
"mame/quine-relay";"RUN apt-get -qq install -y afnix && apt-get clean";"3";"Previous";"https://github.com/search?p=2&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mame/quine-relay";"/mame/quine-relay/blob/efacfc934602fd4fddc0c106891988ebebd02545/Dockerfile"
"keyeleo/private";"FROM ubuntu:16.04";"1";"Previous";"https://github.com/search?p=46&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/keyeleo/private";"/keyeleo/private/blob/fdd8851567cec11dd01f680f12a151957b7f944b/docker/redis/Dockerfile"
"krahser/DJBot-machine";"RUN apt-get update -q&& \";"3";"Previous";"https://github.com/search?p=55&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/krahser/DJBot-machine";"/krahser/DJBot-machine/blob/b194d2a970b7e7af6266d8301790945ccfa149b7/Dockerfile"
"etna-alternance/drone-php7-nginx";"";"2";"Previous";"https://github.com/search?p=15&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/etna-alternance/drone-php7-nginx";"/etna-alternance/drone-php7-nginx/blob/4dd523f2c935904a5d8510d5666cce2e0742c979/Dockerfile"
"intellectronica/fish-shell-docker";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=42&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/intellectronica/fish-shell-docker";"/intellectronica/fish-shell-docker/blob/b812cb05d4d6e3b319e900ca5d6b246ec0f9d767/Dockerfile"
"reza-rahim/microservice";"";"2";"Previous";"https://github.com/search?p=20&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/reza-rahim/microservice";"/reza-rahim/microservice/blob/00fdf21d8d8d6df1542ea023a40187c24f2f9a75/ansible/mesos-app/ubuntu/Dockerfile"
"jamesnetherton/dockerfiles";"apt-get clean";"5";"Previous";"https://github.com/search?p=34&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jamesnetherton/dockerfiles";"/jamesnetherton/dockerfiles/blob/3f36c0d4c4dfb08ff1c419d45ef63947d2fef2d5/bless/Dockerfile"
"mamewotoko/zaurus_xdocker";"FROM xbuild";"1";"Previous";"https://github.com/search?p=50&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mamewotoko/zaurus_xdocker";"/mamewotoko/zaurus_xdocker/blob/90a2e0698c66126d4b25520db960daf48ee52956/run/Dockerfile"
"xqopen/docker-ubuntu-ssh";"RUN apt-get update -y && apt-get install -y ssh-client";"2";"Previous";"https://github.com/search?p=89&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/xqopen/docker-ubuntu-ssh";"/xqopen/docker-ubuntu-ssh/blob/3997ac2b1c627d79cbb9fa466531408cefc6b374/Dockerfile"
"allingeek/pollendina";"FROM debian:jessie";"1";"Previous";"https://github.com/search?p=3&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/allingeek/pollendina";"/allingeek/pollendina/blob/29f60488d4873321c10b6d08b416650037810a1a/bases/debian/Dockerfile"
"OFFLINE-GmbH/rsync-deploy-docker";"RUN apt-get update && apt-get install zip rsync openssh-client -y && apt-get -y autoremove && apt-get clean && rm -rf /var/lib/apt/lists/*";"3";"Previous";"https://github.com/search?p=46&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/OFFLINE-GmbH/rsync-deploy-docker";"/OFFLINE-GmbH/rsync-deploy-docker/blob/192854e6a3ceebfd6554685f6d98fbfd6469b2f5/Dockerfile"
"wrmsr/trumpet";"apt-utils \";"5";"Previous";"https://github.com/search?p=60&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/wrmsr/trumpet";"/wrmsr/trumpet/blob/987f21e5816ee42a86ba674f9c7e5c113e073886/compose/trumpet-test-mysql/Dockerfile"
"localghost/stuff";"RUN apt-get install -y g++";"6";"Previous";"https://github.com/search?p=32&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/localghost/stuff";"/localghost/stuff/blob/eb1d4d938290addcddeb0eb41b688776cb73b8a8/playground/thread_rand_sleep/Dockerfile"
"duanmx/workplus";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=35&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/duanmx/workplus";"/duanmx/workplus/blob/1754d98c214506eb5eed3c3453b8b18eeb74ca53/workplus-mjava/Dockerfile"
"kintomiko/yl-base";"FROM ubuntu:trusty";"1";"Previous";"https://github.com/search?p=56&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/kintomiko/yl-base";"/kintomiko/yl-base/blob/48d4c7039856fa3b6264c7e43f6d42fb0ca59f84/Dockerfile"
"ejlb/elf-x86-appender";"RUN apt-get -y install bsdmainutils";"8";"Previous";"https://github.com/search?p=41&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ejlb/elf-x86-appender";"/ejlb/elf-x86-appender/blob/ab3f5fb3900c4cbb6fd97a2118a0d0c6b2dbe344/Dockerfile"
"abhinavdahiya/grafana";"FROM debian:jessie";"1";"Previous";"https://github.com/search?p=78&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/abhinavdahiya/grafana";"/abhinavdahiya/grafana/blob/cc08dc2553c6bc16b379e016f320bf2f7048a517/grafana/docker/debtest/Dockerfile"
"progDarkCrou/sandbox";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=21&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/progDarkCrou/sandbox";"/progDarkCrou/sandbox/blob/cbbe4596c351a65c7fba1d8d8b22e8b904c746d1/docker/proj-1/Dockerfile"
"jpbarto/ghci-docker";"";"4";"Previous";"https://github.com/search?p=38&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jpbarto/ghci-docker";"/jpbarto/ghci-docker/blob/6ce1569e9768e058db2f39b574ed1a4a53a1c4b7/Dockerfile"
"benjaminguttmann-avtq/concourse_ci_blog";"FROM ubuntu:latest";"1";"Previous";"https://github.com/search?p=79&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/benjaminguttmann-avtq/concourse_ci_blog";"/benjaminguttmann-avtq/concourse_ci_blog/blob/360cc7f684d13a35387d2ba3e4729d88d160657a/Dockerfile"
"Kinmarui/docker_atlassian";"FROM kinmarui/atlassian-nuget:latest";"1";"Previous";"https://github.com/search?p=78&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Kinmarui/docker_atlassian";"/Kinmarui/docker_atlassian/blob/c9976bd5e0b280e317949f8df5703e3249f4e69e/nunit/Dockerfile"
"raphiz/drone-php";"# Install git";"3";"Previous";"https://github.com/search?p=16&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/raphiz/drone-php";"/raphiz/drone-php/blob/e3521d15206d572c19853502f900fc2731946eb6/5.5.20-minimal/Dockerfile"
"robobario/repl";"RUN apt-get update && apt-get install -y erlang && apt-get clean";"2";"Previous";"https://github.com/search?p=2&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/robobario/repl";"/robobario/repl/blob/e97ead1e0d47972df00afe708131e4a27ece2b0a/docker-repls/erlang/Dockerfile"
"spullara/iscsi";"RUN apt-get install open-iscsi -y";"3";"Previous";"https://github.com/search?p=17&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/spullara/iscsi";"/spullara/iscsi/blob/a3112ffcc379567cd1ca6733aa3550bc97d8b9fc/Dockerfile"
"elijahc/dockerfiles";"";"2";"Previous";"https://github.com/search?p=72&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/elijahc/dockerfiles";"/elijahc/dockerfiles/blob/22a1c27d25b0a76157b939787fcf24256e16cc1c/base/jessie/Dockerfile"
"diego9627/random-code";"RUN apt-get install -y curl";"3";"Previous";"https://github.com/search?p=6&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/diego9627/random-code";"/diego9627/random-code/blob/f624b92ad932e27bfa05e7258e7dce72cca8b384/docker-builds/test/Dockerfile"
"yuvaraj951/grafana1";"";"4";"Previous";"https://github.com/search?p=93&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/yuvaraj951/grafana1";"/yuvaraj951/grafana1/blob/5f223c666f0f96699e56cd53775b2308482d8cf4/docker/debtest/Dockerfile"
"ludekvesely/docker-ubuntu-ssh";"apt-get install -y --force-yes mysql-client";"4";"Previous";"https://github.com/search?p=48&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ludekvesely/docker-ubuntu-ssh";"/ludekvesely/docker-ubuntu-ssh/blob/7d2c9fcaa6d8a8ced668d3545ec20d3d6d8ef27c/Dockerfile"
"hashlabs/docker-golang-psql";"RUN apt-get -qq -y install postgresql-client-9.4";"3";"Previous";"https://github.com/search?p=19&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/hashlabs/docker-golang-psql";"/hashlabs/docker-golang-psql/blob/9b7b8b13b76cbdce769a88831c2e5a4603f48e86/Dockerfile"
